sample,format,dataset,task,trans,feature,label,batch,l_pre,l_mp,l_post,stage,bn,act,drop,agg,optim,lr,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
epoch,nx,smallworld,node,True,node_onehot,node_pagerank,64,3,6,1,skipsum,False,prelu,0.0,add,sgd,0.001,199,1.5982,0.0016,134278.0,0.0682,0.0019,0.2407,0.0024,,,,,,,,
epoch,nx,smallworld,node,True,node_onehot,node_pagerank,64,3,6,1,skipsum,False,prelu,0.0,add,sgd,0.001,399,1.5867,0.0026,134278.0,0.0278,0.0041,0.2435,0.0063,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,16,3,6,2,skipconcat,True,swish,0.3,max,sgd,0.01,99,1.1989,0.0093,136487.0,0.0226,0.0034,0.4735,0.0064,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,16,3,6,2,skipconcat,True,swish,0.3,max,sgd,0.01,199,1.1889,0.0261,136487.0,0.0203,0.0036,0.4784,0.0099,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,16,3,6,2,skipconcat,True,swish,0.3,max,sgd,0.01,399,1.1436,0.0072,136487.0,0.027,0.0082,0.4954,0.0073,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,16,3,8,1,stack,False,relu,0.0,max,sgd,0.1,99,1.6048,0.0003,135360.0,0.0185,0.0018,0.233,0.0015,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,16,3,8,1,stack,False,relu,0.0,max,sgd,0.1,199,1.5085,0.1359,135360.0,0.0155,0.0012,0.2927,0.0832,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,16,3,8,1,stack,False,relu,0.0,max,sgd,0.1,399,1.4401,0.233,135360.0,0.0149,0.0008,0.3251,0.1316,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,2,1,skipsum,False,relu,0.3,max,sgd,0.01,99,1.6023,0.0007,133957.0,0.018,0.0038,0.2383,0.0018,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,2,1,skipsum,False,relu,0.3,max,sgd,0.01,199,1.5945,0.0025,133957.0,0.0154,0.0028,0.2615,0.0052,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,2,1,skipsum,False,relu,0.3,max,sgd,0.01,399,1.22,0.0075,133957.0,0.0127,0.0009,0.4855,0.0002,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,4,3,skipconcat,True,relu,0.6,mean,adam,0.01,99,1.0986,0.0227,137950.0,0.0211,0.0017,0.5203,0.0115,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,4,3,skipconcat,True,relu,0.6,mean,adam,0.01,199,1.0791,0.0059,137950.0,0.0191,0.0016,0.5313,0.0034,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,4,3,skipconcat,True,relu,0.6,mean,adam,0.01,399,1.0709,0.0065,137950.0,0.0552,0.0092,0.5368,0.0015,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,6,1,skipsum,False,relu,0.6,add,sgd,0.01,99,1.5776,0.0093,134676.0,0.0159,0.0008,0.2758,0.0097,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,6,1,skipsum,False,relu,0.6,add,sgd,0.01,199,1.4184,0.0769,134676.0,0.0177,0.0013,0.4026,0.0486,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,6,1,skipsum,False,relu,0.6,add,sgd,0.01,399,1.2447,0.0108,134676.0,0.0475,0.0104,0.4753,0.0006,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,8,3,skipconcat,False,relu,0.0,add,sgd,0.1,99,1.5292,0.0008,136713.0,0.0582,0.0059,0.3028,0.0016,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,8,3,skipconcat,False,relu,0.0,add,sgd,0.1,199,1.5287,0.0029,136713.0,0.0244,0.0074,0.2983,0.0089,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,32,2,8,3,skipconcat,False,relu,0.0,add,sgd,0.1,399,1.5304,0.0023,136713.0,0.0645,0.0177,0.2998,0.002,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,64,2,4,3,skipconcat,True,swish,0.0,max,sgd,0.001,99,1.1196,0.0123,137950.0,0.0374,0.0115,0.52,0.0074,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,64,2,4,3,skipconcat,True,swish,0.0,max,sgd,0.001,199,1.0545,0.0083,137950.0,0.0644,0.0055,0.5518,0.0038,,,,,,,,
epoch,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,64,2,4,3,skipconcat,True,swish,0.0,max,sgd,0.001,399,1.0088,0.0146,137950.0,0.0304,0.0027,0.5686,0.0067,,,,,,,,
l_mp,PyG,AmazonPhoto,node,True,,,64,1,2,3,skipsum,True,prelu,0.3,max,sgd,0.1,199,0.1145,0.0064,269156.0,0.0621,0.0038,0.9645,0.0008,,,,,,,,
l_mp,PyG,AmazonPhoto,node,True,,,64,1,4,3,skipsum,True,prelu,0.3,max,sgd,0.1,199,0.1427,0.0048,244949.0,0.0659,0.0027,0.9575,0.0017,,,,,,,,
l_mp,PyG,AmazonPhoto,node,True,,,64,1,6,3,skipsum,True,prelu,0.3,max,sgd,0.1,199,0.1659,0.0102,229769.0,0.0789,0.0026,0.9517,0.0023,,,,,,,,
l_mp,PyG,AmazonPhoto,node,True,,,64,1,8,3,skipsum,True,prelu,0.3,max,sgd,0.1,199,0.1985,0.0059,221384.0,0.2116,0.0186,0.9416,0.0031,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,16,1,2,2,skipsum,False,swish,0.3,max,adam,0.001,399,0.008,0.0003,912036.0,0.0841,0.0062,0.9999,0.0002,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,16,1,4,2,skipsum,False,swish,0.3,max,adam,0.001,399,0.0151,0.0002,738396.0,0.1052,0.0083,0.9992,0.0003,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,16,1,6,2,skipsum,False,swish,0.3,max,adam,0.001,399,0.0623,0.0025,646260.0,0.1035,0.0089,0.9792,0.0017,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,16,1,8,2,skipsum,False,swish,0.3,max,adam,0.001,399,0.1217,0.0089,581774.0,0.1044,0.0062,0.9575,0.0043,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,32,2,2,3,stack,True,relu,0.3,mean,adam,0.1,399,0.115,0.01,734028.0,0.1237,0.0344,0.9531,0.0034,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,32,2,4,3,stack,True,relu,0.3,mean,adam,0.1,399,0.2376,0.0138,641714.0,0.0663,0.0065,0.9148,0.005,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,32,2,6,3,stack,True,relu,0.3,mean,adam,0.1,399,0.4068,0.0085,582984.0,0.0496,0.0011,0.8826,0.0012,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,32,2,8,3,stack,True,relu,0.3,mean,adam,0.1,399,0.5954,0.0224,537594.0,0.1449,0.0239,0.8236,0.01,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,64,1,2,2,stack,False,swish,0.3,mean,sgd,0.001,99,1.808,0.0083,912036.0,0.0885,0.0024,0.2127,0.0022,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,64,1,4,2,stack,False,swish,0.3,mean,sgd,0.001,99,1.8029,0.0038,738396.0,0.0627,0.0114,0.2126,0.0024,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,64,1,6,2,stack,False,swish,0.3,mean,sgd,0.001,99,1.8176,0.0054,646260.0,0.0974,0.007,0.2126,0.0024,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,64,1,8,2,stack,False,swish,0.3,mean,sgd,0.001,99,1.8072,0.0063,581774.0,0.0978,0.0049,0.2126,0.0028,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,64,2,2,1,skipsum,True,relu,0.3,mean,adam,0.1,99,0.0326,0.0005,907902.0,0.0879,0.002,0.9956,0.0008,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,64,2,4,1,skipsum,True,relu,0.3,mean,adam,0.1,99,0.0336,0.0018,734028.0,0.0951,0.0034,0.995,0.0013,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,64,2,6,1,skipsum,True,relu,0.3,mean,adam,0.1,99,0.0377,0.0051,641714.0,0.109,0.0138,0.9942,0.0019,,,,,,,,
l_mp,PyG,CiteSeer,node,True,,,64,2,8,1,skipsum,True,relu,0.3,mean,adam,0.1,99,0.0372,0.0038,582984.0,0.1024,0.0187,0.9952,0.0013,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,16,1,2,1,stack,True,swish,0.6,add,sgd,0.001,199,2.5987,0.0099,1878543.0,0.9381,0.0604,0.2866,0.0169,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,16,1,4,1,stack,True,swish,0.6,add,sgd,0.001,199,2.577,0.009,1367289.0,0.9268,0.0678,0.2823,0.0073,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,16,1,6,1,stack,True,swish,0.6,add,sgd,0.001,199,2.5676,0.0061,1142871.0,0.9072,0.0361,0.2836,0.0073,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,16,1,8,1,stack,True,swish,0.6,add,sgd,0.001,199,2.5895,0.0194,1006351.0,1.064,0.1862,0.235,0.023,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,32,1,2,2,stack,True,relu,0.0,mean,adam,0.1,199,0.013,0.003,1558110.0,0.9501,0.0513,0.9982,0.0007,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,32,1,4,2,stack,True,relu,0.0,mean,adam,0.1,199,0.1461,0.0303,1238019.0,1.0266,0.0856,0.9611,0.0088,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,32,1,6,2,stack,True,relu,0.0,mean,adam,0.1,199,0.2215,0.0173,1067930.0,1.0931,0.0649,0.9387,0.005,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,32,1,8,2,stack,True,relu,0.0,mean,adam,0.1,199,0.2758,0.0577,959424.0,0.9317,0.1116,0.9218,0.0154,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,32,2,2,1,stack,True,swish,0.0,mean,adam,0.001,399,0.2231,0.0013,1558110.0,1.0979,0.122,0.9989,0.0002,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,32,2,4,1,stack,True,swish,0.0,mean,adam,0.001,399,0.3027,0.0017,1238019.0,0.958,0.0839,0.9937,0.0004,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,32,2,6,1,stack,True,swish,0.0,mean,adam,0.001,399,0.389,0.0038,1067930.0,1.0159,0.0453,0.9784,0.0004,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,32,2,8,1,stack,True,swish,0.0,mean,adam,0.001,399,0.4583,0.0019,959424.0,0.9414,0.0256,0.9643,0.0003,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,64,3,2,3,skipsum,True,prelu,0.6,add,sgd,0.01,399,0.7909,0.0341,1142872.0,0.8985,0.024,0.7595,0.0083,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,64,3,4,3,skipsum,True,prelu,0.6,add,sgd,0.01,399,0.8111,0.0363,1006352.0,1.0572,0.0744,0.7553,0.0104,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,64,3,6,3,skipsum,True,prelu,0.6,add,sgd,0.01,399,0.8664,0.055,919096.0,0.9316,0.0347,0.7411,0.0143,,,,,,,,
l_mp,PyG,CoauthorCS,node,True,,,64,3,8,3,skipsum,True,prelu,0.6,add,sgd,0.01,399,0.9507,0.0177,851146.0,0.8454,0.0349,0.7113,0.0091,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,2,2,2,skipconcat,True,swish,0.3,mean,adam,0.01,99,0.0471,0.0079,985462.0,2.0286,0.062,0.9843,0.003,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,2,2,3,skipsum,False,swish,0.6,add,adam,0.001,199,0.0928,0.0021,1506288.0,1.5434,0.0745,0.9756,0.0007,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,2,4,2,skipconcat,True,swish,0.3,mean,adam,0.01,99,0.0722,0.0058,650143.0,1.7395,0.0979,0.976,0.0019,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,2,4,3,skipsum,False,swish,0.6,add,adam,0.001,199,0.2297,0.0009,1296377.0,2.1319,0.1774,0.9428,0.0002,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,2,6,2,skipconcat,True,swish,0.3,mean,adam,0.01,99,0.1,0.0055,510581.0,2.6102,0.1708,0.9673,0.0017,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,2,6,3,skipsum,False,swish,0.6,add,adam,0.001,199,0.4016,0.0634,1151804.0,2.1734,0.0887,0.8809,0.0412,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,2,8,2,skipconcat,True,swish,0.3,mean,adam,0.01,99,0.1103,0.0064,425345.0,1.724,0.0351,0.9638,0.0022,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,2,8,3,skipsum,False,swish,0.6,add,adam,0.001,199,0.5531,0.0206,1060625.0,1.9532,0.0711,0.814,0.0187,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,3,2,2,skipsum,True,relu,0.6,mean,adam,0.001,199,0.1162,0.0036,1497209.0,1.6862,0.0561,0.9677,0.0004,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,3,4,2,skipsum,True,relu,0.6,mean,adam,0.001,199,0.148,0.0037,1287120.0,2.3371,0.1662,0.9596,0.001,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,3,6,2,skipsum,True,relu,0.6,mean,adam,0.001,199,0.1547,0.0058,1153014.0,1.8204,0.0571,0.9577,0.0009,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,16,3,8,2,skipsum,True,relu,0.6,mean,adam,0.001,199,0.1698,0.0027,1051092.0,1.8003,0.0236,0.9539,0.0006,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,64,1,2,3,skipconcat,True,swish,0.0,mean,adam,0.01,399,0.0009,0.0001,810245.0,2.0043,0.1462,1.0,0.0,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,64,1,4,3,skipconcat,True,swish,0.0,mean,adam,0.01,399,0.0013,0.0001,530635.0,1.6707,0.0353,1.0,0.0,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,64,1,6,3,skipconcat,True,swish,0.0,mean,adam,0.01,399,0.0016,0.0003,426297.0,1.8867,0.0557,1.0,0.0,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,64,1,8,3,skipconcat,True,swish,0.0,mean,adam,0.01,399,0.0018,0.0005,355217.0,1.5319,0.0152,0.9999,0.0001,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,64,3,2,2,skipsum,True,swish,0.3,mean,sgd,0.1,199,0.0825,0.0029,1497209.0,2.1314,0.2118,0.973,0.0009,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,64,3,4,2,skipsum,True,swish,0.3,mean,sgd,0.1,199,0.0987,0.0024,1287120.0,1.7927,0.0249,0.9676,0.0008,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,64,3,6,2,skipsum,True,swish,0.3,mean,sgd,0.1,199,0.1076,0.0017,1153014.0,1.7995,0.0173,0.9653,0.0007,,,,,,,,
l_mp,PyG,CoauthorPhysics,node,True,,,64,3,8,2,skipsum,True,swish,0.3,mean,sgd,0.1,199,0.1204,0.0041,1051092.0,1.8376,0.0184,0.962,0.0013,,,,,,,,
l_mp,PyG,Cora,node,True,,,16,1,2,2,skipsum,False,prelu,0.3,max,adam,0.01,199,0.0049,0.0001,435548.0,0.0213,0.0031,1.0,0.0,,,,,,,,
l_mp,PyG,Cora,node,True,,,16,1,4,2,skipsum,False,prelu,0.3,max,adam,0.01,199,0.0159,0.0041,368551.0,0.0332,0.0104,0.9979,0.0008,,,,,,,,
l_mp,PyG,Cora,node,True,,,16,1,6,2,skipsum,False,prelu,0.3,max,adam,0.01,199,0.0985,0.0137,333140.0,0.0289,0.0035,0.9692,0.0041,,,,,,,,
l_mp,PyG,Cora,node,True,,,16,1,8,2,skipsum,False,prelu,0.3,max,adam,0.01,199,0.0989,0.0241,307227.0,0.026,0.0023,0.9697,0.0109,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,2,1,skipconcat,False,swish,0.6,max,adam,0.01,399,0.0433,0.001,438277.0,0.026,0.0065,1.0,0.0,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,2,1,skipsum,True,relu,0.6,max,adam,0.001,399,0.3574,0.0023,501255.0,0.0335,0.0068,0.9921,0.0022,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,2,1,stack,True,prelu,0.3,add,sgd,0.01,99,1.52,0.0477,501256.0,0.0223,0.0009,0.5387,0.0346,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,4,1,skipconcat,False,swish,0.6,max,adam,0.01,399,0.0562,0.002,301652.0,0.0231,0.0045,0.9977,0.001,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,4,1,skipsum,True,relu,0.6,max,adam,0.001,399,0.4421,0.0096,393501.0,0.0238,0.003,0.964,0.0015,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,4,1,stack,True,prelu,0.3,add,sgd,0.01,99,1.5366,0.0312,393502.0,0.0405,0.013,0.4928,0.022,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,6,1,skipconcat,False,swish,0.6,max,adam,0.01,399,0.0933,0.0038,253527.0,0.0294,0.0049,0.9879,0.0011,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,6,1,skipsum,True,relu,0.6,max,adam,0.001,399,0.4779,0.0021,346623.0,0.0277,0.0022,0.9472,0.0033,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,6,1,stack,True,prelu,0.3,add,sgd,0.01,99,1.6095,0.0118,346624.0,0.0286,0.0057,0.4567,0.0064,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,8,1,skipconcat,False,swish,0.6,max,adam,0.01,399,0.1696,0.0075,225768.0,0.025,0.002,0.9643,0.0032,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,8,1,skipsum,True,relu,0.6,max,adam,0.001,399,0.5116,0.0056,317703.0,0.0262,0.0015,0.9355,0.0037,,,,,,,,
l_mp,PyG,Cora,node,True,,,64,1,8,1,stack,True,prelu,0.3,add,sgd,0.01,99,1.6515,0.0238,317704.0,0.0291,0.0006,0.4142,0.0118,,,,,,,,
l_mp,PyG,TU_BZR,graph,False,,,16,3,2,1,stack,False,relu,0.6,max,sgd,0.1,199,0.5047,0.0115,143235.0,0.0077,0.0003,0.7984,0.0039,0.7937,0.1472,0.0995,0.0202,0.1758,0.0325,0.6175,0.0322
l_mp,PyG,TU_BZR,graph,False,,,16,3,4,1,stack,False,relu,0.6,max,sgd,0.1,199,0.5098,0.0021,142296.0,0.0135,0.0016,0.7994,0.0076,0.8519,0.1047,0.0947,0.0049,0.17,0.0061,0.6095,0.0213
l_mp,PyG,TU_BZR,graph,False,,,16,3,6,1,stack,False,relu,0.6,max,sgd,0.1,199,0.5022,0.0115,141256.0,0.0153,0.0019,0.7953,0.0064,0.7,0.0,0.0996,0.0029,0.1744,0.0044,0.625,0.0144
l_mp,PyG,TU_BZR,graph,False,,,16,3,8,1,stack,False,relu,0.6,max,sgd,0.1,199,0.5034,0.0135,139726.0,0.0348,0.0043,0.8045,0.0038,0.9074,0.0693,0.1132,0.0199,0.2,0.0299,0.6177,0.0207
l_mp,PyG,TU_BZR,graph,False,,,64,1,2,3,skipsum,True,relu,0.3,add,sgd,0.1,399,0.2876,0.0429,142629.0,0.0147,0.0013,0.8807,0.0139,0.8242,0.031,0.5671,0.0682,0.6707,0.0591,0.8986,0.0566
l_mp,PyG,TU_BZR,graph,False,,,64,1,4,3,skipsum,True,relu,0.3,add,sgd,0.1,399,0.2307,0.0018,141489.0,0.0156,0.0008,0.9012,0.011,0.8408,0.0516,0.6726,0.0335,0.7467,0.0336,0.9495,0.0026
l_mp,PyG,TU_BZR,graph,False,,,64,1,6,3,skipsum,True,relu,0.3,add,sgd,0.1,399,0.2226,0.0398,140289.0,0.03,0.0015,0.9105,0.0115,0.8732,0.0059,0.6881,0.0461,0.769,0.031,0.9553,0.0158
l_mp,PyG,TU_BZR,graph,False,,,64,1,8,3,skipsum,True,relu,0.3,add,sgd,0.1,399,0.2222,0.0081,140991.0,0.0226,0.0034,0.9115,0.0053,0.8511,0.0318,0.7198,0.0207,0.7793,0.0112,0.9486,0.0118
l_mp,PyG,TU_COX2,graph,False,,,16,1,2,1,skipsum,True,prelu,0.0,mean,sgd,0.001,199,0.3571,0.0148,141826.0,0.0083,0.001,0.8552,0.0158,0.7898,0.0513,0.451,0.0375,0.574,0.0433,0.8624,0.0092
l_mp,PyG,TU_COX2,graph,False,,,16,1,2,3,skipconcat,True,relu,0.3,mean,sgd,0.1,399,0.2636,0.0134,138881.0,0.0297,0.0009,0.8928,0.0133,0.8447,0.0342,0.615,0.0501,0.7115,0.0459,0.9314,0.0075
l_mp,PyG,TU_COX2,graph,False,,,16,1,4,1,skipsum,True,prelu,0.0,mean,sgd,0.001,199,0.2507,0.0287,139372.0,0.0103,0.0008,0.8901,0.0137,0.8596,0.0277,0.5872,0.0453,0.6973,0.0409,0.9475,0.017
l_mp,PyG,TU_COX2,graph,False,,,16,1,4,3,skipconcat,True,relu,0.3,mean,sgd,0.1,399,0.2639,0.0066,135831.0,0.0138,0.0005,0.8847,0.0144,0.821,0.0488,0.5995,0.0237,0.6928,0.0322,0.9319,0.0028
l_mp,PyG,TU_COX2,graph,False,,,16,1,6,1,skipsum,True,prelu,0.0,mean,sgd,0.001,199,0.1678,0.0383,138826.0,0.0426,0.0001,0.9374,0.0242,0.9196,0.0353,0.7781,0.0832,0.8419,0.0639,0.9826,0.012
l_mp,PyG,TU_COX2,graph,False,,,16,1,6,3,skipconcat,True,relu,0.3,mean,sgd,0.1,399,0.2892,0.0171,140421.0,0.0506,0.006,0.8856,0.0103,0.8002,0.0043,0.6289,0.0579,0.7027,0.0361,0.9119,0.0109
l_mp,PyG,TU_COX2,graph,False,,,16,1,8,1,skipsum,True,prelu,0.0,mean,sgd,0.001,199,0.101,0.0374,137986.0,0.0483,0.0022,0.9705,0.0229,0.9673,0.0198,0.8936,0.0887,0.9275,0.0581,0.994,0.0068
l_mp,PyG,TU_COX2,graph,False,,,16,1,8,3,skipconcat,True,relu,0.3,mean,sgd,0.1,399,0.2986,0.0062,136397.0,0.0188,0.0009,0.8731,0.0034,0.7923,0.0217,0.5618,0.0173,0.6568,0.0043,0.9066,0.0071
l_mp,PyG,TU_DD,graph,False,,,32,1,2,1,stack,False,swish,0.0,mean,sgd,0.001,399,0.7975,0.0177,156000.0,0.0142,0.0004,0.73,0.0028,0.6391,0.0047,0.7811,0.0047,0.703,0.0047,0.8061,0.0045
l_mp,PyG,TU_DD,graph,False,,,32,1,4,1,stack,False,swish,0.0,mean,sgd,0.001,399,0.8155,0.0211,149787.0,0.015,0.001,0.7297,0.001,0.6386,0.0024,0.7811,0.0047,0.7027,0.0034,0.8035,0.0011
l_mp,PyG,TU_DD,graph,False,,,32,1,6,1,stack,False,swish,0.0,mean,sgd,0.001,399,0.8029,0.0153,147660.0,0.02,0.0033,0.7314,0.0026,0.6409,0.0045,0.7811,0.0047,0.7041,0.0046,0.8033,0.0011
l_mp,PyG,TU_DD,graph,False,,,32,1,8,1,stack,False,swish,0.0,mean,sgd,0.001,399,0.8047,0.014,145900.0,0.0176,0.0011,0.7311,0.0005,0.6404,0.0008,0.7811,0.0047,0.7038,0.0023,0.8034,0.0012
l_mp,PyG,TU_DD,graph,False,,,64,2,2,3,stack,True,prelu,0.6,mean,sgd,0.001,399,0.4936,0.0057,147746.0,0.0909,0.0055,0.765,0.0058,0.7159,0.0067,0.706,0.0151,0.7108,0.0078,0.8367,0.0047
l_mp,PyG,TU_DD,graph,False,,,64,2,4,3,stack,True,prelu,0.6,mean,sgd,0.001,399,0.4981,0.0052,145907.0,0.0597,0.0074,0.7661,0.01,0.7218,0.0113,0.6963,0.0196,0.7088,0.0156,0.8325,0.005
l_mp,PyG,TU_DD,graph,False,,,64,2,6,3,stack,True,prelu,0.6,mean,sgd,0.001,399,0.5104,0.0082,145081.0,0.0642,0.0017,0.7583,0.0079,0.7157,0.01,0.6792,0.016,0.6969,0.01,0.8221,0.006
l_mp,PyG,TU_DD,graph,False,,,64,2,8,3,stack,True,prelu,0.6,mean,sgd,0.001,399,0.5245,0.0051,143119.0,0.1513,0.0053,0.758,0.0131,0.7146,0.0202,0.6798,0.0162,0.6967,0.0177,0.8134,0.0075
l_mp,PyG,TU_ENZYMES,graph,False,,,16,3,2,1,skipsum,True,prelu,0.0,max,adam,0.001,99,1.5078,0.0155,134490.0,0.0095,0.0004,0.4151,0.0231,,,,,,,,
l_mp,PyG,TU_ENZYMES,graph,False,,,16,3,4,1,skipsum,True,prelu,0.0,max,adam,0.001,99,1.0045,0.0105,134835.0,0.0609,0.0015,0.6555,0.0153,,,,,,,,
l_mp,PyG,TU_ENZYMES,graph,False,,,16,3,6,1,skipsum,True,prelu,0.0,max,adam,0.001,99,0.4227,0.025,134535.0,0.0298,0.001,0.8945,0.0097,,,,,,,,
l_mp,PyG,TU_ENZYMES,graph,False,,,16,3,8,1,skipsum,True,prelu,0.0,max,adam,0.001,99,0.1602,0.0137,135822.0,0.0546,0.002,0.9616,0.0026,,,,,,,,
l_mp,PyG,TU_IMDB,graph,False,,,16,1,2,1,skipsum,False,relu,0.6,max,adam,0.001,399,1.0592,0.0063,133900.0,0.0265,0.0028,0.4275,0.0038,,,,,,,,
l_mp,PyG,TU_IMDB,graph,False,,,16,1,4,1,skipsum,False,relu,0.6,max,adam,0.001,399,1.0424,0.0019,134137.0,0.0112,0.0006,0.4439,0.0055,,,,,,,,
l_mp,PyG,TU_IMDB,graph,False,,,16,1,6,1,skipsum,False,relu,0.6,max,adam,0.001,399,1.0346,0.0052,134848.0,0.0123,0.0009,0.4531,0.0043,,,,,,,,
l_mp,PyG,TU_IMDB,graph,False,,,16,1,8,1,skipsum,False,relu,0.6,max,adam,0.001,399,1.0403,0.0045,134808.0,0.0146,0.0004,0.4508,0.0018,,,,,,,,
l_mp,PyG,TU_IMDB,graph,False,,,32,1,2,3,skipconcat,True,relu,0.3,add,adam,0.001,99,1.0372,0.0007,136643.0,0.0121,0.0021,0.4511,0.0053,,,,,,,,
l_mp,PyG,TU_IMDB,graph,False,,,32,1,4,3,skipconcat,True,relu,0.3,add,adam,0.001,99,1.0398,0.002,134705.0,0.0149,0.0003,0.4556,0.01,,,,,,,,
